default_flag;disposition;sy_pnum;pl_orbper;pl_orbpererr1;pl_orbpererr2;pl_orbperlim;pl_rade;pl_radeerr1;pl_radeerr2;pl_radelim;pl_radj;pl_radjerr1;pl_radjerr2;pl_radjlim;st_rad;st_raderr1;st_raderr2;st_radlim;sy_dist;sy_disterr1;sy_disterr2;sy_vmag;sy_vmagerr1;sy_vmagerr2;sy_kmag;sy_kmagerr1;sy_kmagerr2;sy_gaiamag;sy_gaiamagerr1;sy_gaiamagerr2;orbpos;orbneg;radepos;radjpos;radpos;radneg;distpos;vmagpos;vmagneg;kmagpos;kmagneg;gaiamagpos;gaiamagneg
1;CANDIDATE;0;1.94297;0.000142;-0.000252;0;2.571;0.161;-0.164;0;0.22936965;0.01436348;-0.01463113;0;0.436;0.014;-0.014;0;143.701;3.116;-2.988;0;0;0;11.827;0.026;-0.026;16.7304;0.000794;-0.000794;1.943112;1.942718;2.407;0.21473852;0.45;0.422;140.713;0;0;11.853;11.801;16.731194;16.729606
1;FALSE POSITIVE;0;1.3178719;0.0000047;-0.0000046;0;62;18;-28;0;5.5;1.6;-2.5;0;1.975;0.062;-0.103;0;552.872;54.254;-45.46;12.734;0.057;-0.057;10.488;0.023;-0.023;12.3543;0.000604;-0.000604;1.3178766;1.3178673;34;3;2.037;1.872;507.412;12.791;12.677;10.511;10.465;12.354904;12.353696
0;FALSE POSITIVE;0;1.3179;0.000059;-0.000059;0;55;31;-31;0;4.9;2.8;-2.8;0;1.07;0.19;-0.19;0;552.872;54.254;-45.46;12.734;0.057;-0.057;10.488;0.023;-0.023;12.3543;0.000604;-0.000604;1.317959;1.317841;24;2.1;1.26;0.88;507.412;12.791;12.677;10.511;10.465;12.354904;12.353696
1;CANDIDATE;0;0.2338108;0.00001;-0.0000098;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18.3374;0.0587;-0.0587;15.38;0;0;18.2041;0.021038;-0.021038;0.2338208;0.233801;0;0;0;0;0;18.3961;18.2787;15.38;15.38;18.225138;18.183062
1;FALSE POSITIVE;0;1.1488;0;0;0;0;0;0;0;0;0;0;0;0.984957;0.174416;-0.105765;0;144.086;1.396;-1.371;15.15;0.16;-0.16;9.744;0.019;-0.019;13.8428;0.001725;-0.001725;1.1488;1.1488;0;0;1.159373;0.879192;142.715;15.31;14.99;9.763;9.725;13.844525;13.841075
1;CANDIDATE;0;46.38363;0.00094;-0.00094;0;3.22;0.16;-0.22;0;0.287;0.014;-0.02;0;0.762;0.032;-0.022;0;116.189;0.593;-0.586;11.912;0.023;-0.023;9.417;0.021;-0.021;11.573;0.000495;-0.000495;46.38457;46.38269;3;0.267;0.794;0.74;115.603;11.935;11.889;9.438;9.396;11.573495;11.572505
0;CANDIDATE;0;46.40651;0;0;0;3.35;0;0;0;0.29886698;0;0;0;0.73;0;0;0;116.189;0.593;-0.586;11.912;0.023;-0.023;9.417;0.021;-0.021;11.573;0.000495;-0.000495;46.40651;46.40651;3.35;0.29886698;0.73;0.73;115.603;11.935;11.889;9.438;9.396;11.573495;11.572505
1;CANDIDATE;0;16.56127;0.00064;-0.00065;0;0.957;0.098;-0.289;0;0.0854;0.0087;-0.0258;0;0.258;0.005;-0.075;0;81.38137;0;0;13.346;0.05;-0.05;9.251;0.027;-0.027;0;0;0;16.56191;16.56062;0.668;0.0596;0.263;0.183;81.38137;13.396;13.296;9.278;9.224;0;0
0;CANDIDATE;0;16.563155;0;0;0;1.66;0;0;0;0.14809528;0;0;0;0.48;0;0;0;81.38137;0;0;13.346;0.05;-0.05;9.251;0.027;-0.027;0;0;0;16.563155;16.563155;1.66;0.14809528;0.48;0.48;81.38137;13.396;13.296;9.278;9.224;0;0
0;CANDIDATE;0;18.357773;0;0;0;1.74;0;0;0;0.1552324;0;0;0;0.75;0;0;0;337.993;5.301;-5.143;12.753;0.034;-0.034;10.546;0.023;-0.023;12.5085;0.000137;-0.000137;18.357773;18.357773;1.74;0.1552324;0.75;0.75;332.85;12.787;12.719;10.569;10.523;12.508637;12.508363
1;CANDIDATE;0;18.3647;0.0021;-0.0021;0;2.61;0.79;-0.45;0;0.233;0.07;-0.04;0;1.22;0.36;-0.12;0;337.993;5.301;-5.143;12.753;0.034;-0.034;10.546;0.023;-0.023;12.5085;0.000137;-0.000137;18.3668;18.3626;2.16;0.193;1.58;1.1;332.85;12.787;12.719;10.569;10.523;12.508637;12.508363
1;CANDIDATE;0;21.9184;0.0021;-0.0022;0;3.18;1;-3.52;0;0.284;0.09;-0.314;0;0.72;0.15;-0.18;0;293.873;3.362;-3.288;15.329;1.133;-1.133;11.012;0.021;-0.021;14.3662;0.000295;-0.000295;21.9205;21.9162;-0.34;-0.03;0.87;0.54;290.585;16.462;14.196;11.033;10.991;14.366495;14.365905
1;CANDIDATE;0;49.8558;0.0034;-0.0035;0;3.29;0.16;-0.36;0;0.294;0.014;-0.032;0;1.359;0.037;-0.024;0;166.757;1.732;-1.698;10.711;0.01;-0.01;8.849;0.019;-0.019;10.482;0.000337;-0.000337;49.8592;49.8523;2.93;0.262;1.396;1.335;165.059;10.721;10.701;8.868;8.83;10.482337;10.481663
0;CANDIDATE;0;4.9818921;0;0;0;2.66;0;0;0;0.23730931;0;0;0;1.04;0;0;0;211.632;1.973;-1.937;12.293;0.038;-0.038;9.712;0.036;-0.036;11.7728;0.000337;-0.000337;4.9818921;4.9818921;2.66;0.23730931;1.04;1.04;209.695;12.331;12.255;9.748;9.676;11.773137;11.772463
0;CANDIDATE;0;4.98049071;0;0;0;0;0;0;0;0;0;0;0;1.13733;0.089369;-0.057736;0;211.632;1.973;-1.937;12.293;0.038;-0.038;9.712;0.036;-0.036;11.7728;0.000337;-0.000337;4.98049071;4.98049071;0;0;1.226699;1.079594;209.695;12.331;12.255;9.748;9.676;11.773137;11.772463
0;CANDIDATE;0;4.981838;0.000172;-0.000166;0;2.39347065;0.37721908;-0.16922526;0;0.21;0.03;-0.02;0;0.978267;0.105136;-0.057603;0;211.632;1.973;-1.937;12.293;0.038;-0.038;9.712;0.036;-0.036;11.7728;0.000337;-0.000337;4.98201;4.981672;2.22424539;0.19;1.083403;0.920664;209.695;12.331;12.255;9.748;9.676;11.773137;11.772463
0;CANDIDATE;0;4.98205;0.00028;-0.00028;0;2.3;0.26;-0.26;0;0.205;0.023;-0.023;0;1.01;0.1;-0.1;0;211.632;1.973;-1.937;12.293;0.038;-0.038;9.712;0.036;-0.036;11.7728;0.000337;-0.000337;4.98233;4.98177;2.04;0.182;1.11;0.91;209.695;12.331;12.255;9.748;9.676;11.773137;11.772463
1;CANDIDATE;0;4.9815;0.00011;-0.00011;0;2.39;0.68;-0.68;0;0.213;0.061;-0.061;0;0.92;0.26;-0.24;0;211.632;1.973;-1.937;12.293;0.038;-0.038;9.712;0.036;-0.036;11.7728;0.000337;-0.000337;4.98161;4.98139;1.71;0.152;1.18;0.68;209.695;12.331;12.255;9.748;9.676;11.773137;11.772463
0;CANDIDATE;0;3.3055191;0;0;0;1.27;0;0;0;0.11330181;0;0;0;0.35;0;0;0;91.0366;0.5244;-0.5185;16.07;0.069;-0.069;11.453;0.024;-0.024;14.9533;0.000696;-0.000696;3.3055191;3.3055191;1.27;0.11330181;0.35;0.35;90.5181;16.139;16.001;11.477;11.429;14.953996;14.952604
1;CANDIDATE;0;3.30524;0.00019;-0.00021;0;6.6;3.4;-24.7;0;0.59;0.3;-2.2;0;1.79;0.9;-6.63;0;91.0366;0.5244;-0.5185;16.07;0.069;-0.069;11.453;0.024;-0.024;14.9533;0.000696;-0.000696;3.30543;3.30503;-18.1;-1.61;2.69;-4.84;90.5181;16.139;16.001;11.477;11.429;14.953996;14.952604
1;FALSE POSITIVE;0;1.8361;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16.939;0.435;-0.435;10.402;0.026;-0.026;0;0;0;1.8361;1.8361;0;0;0;0;0;17.374;16.504;10.428;10.376;0;0
1;CANDIDATE;0;14.5444413;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15.89;0.252;-0.252;10.916;0.023;-0.023;0;0;0;14.5444413;14.5444413;0;0;0;0;0;16.142;15.638;10.939;10.893;0;0
1;CANDIDATE;0;4.30221683;0;0;0;0;0;0;0;0;0;0;0;4.08069;0.313575;-0.214154;0;684.616;22.738;-21.344;10.818;0.008;-0.008;9.233;0.023;-0.023;10.5502;0.000365;-0.000365;4.30221683;4.30221683;0;0;4.394265;3.866536;663.272;10.826;10.81;9.256;9.21;10.550565;10.549835
0;FALSE POSITIVE;0;8.02678456;0;0;0;0;0;0;0;0;0;0;0;5.5996;0;0;0;933.196;63.696;-63.696;13.598;0.126;-0.126;9.794;0.023;-0.023;12.8641;0.000322;-0.000322;8.02678456;8.02678456;0;0;5.5996;5.5996;869.5;13.724;13.472;9.817;9.771;12.864422;12.863778
0;FALSE POSITIVE;0;8.0241306;0;0;0;4.42;0;0;0;0.39432599;0;0;0;0.58;0;0;0;933.196;63.696;-63.696;13.598;0.126;-0.126;9.794;0.023;-0.023;12.8641;0.000322;-0.000322;8.0241306;8.0241306;4.42;0.39432599;0.58;0.58;869.5;13.724;13.472;9.817;9.771;12.864422;12.863778
0;FALSE POSITIVE;0;8.02415;0.0003;-0.0003;0;194;65;-65;0;17.3;5.8;-5.8;0;6.1;1.5;-1.5;0;933.196;63.696;-63.696;13.598;0.126;-0.126;9.794;0.023;-0.023;12.8641;0.000322;-0.000322;8.02445;8.02385;129;11.5;7.6;4.6;869.5;13.724;13.472;9.817;9.771;12.864422;12.863778
1;FALSE POSITIVE;0;8.02335;0.00018;-0.00017;0;86;23;-33;0;7.7;2.1;-2.9;0;5.13;0.14;-0.22;0;933.196;63.696;-63.696;13.598;0.126;-0.126;9.794;0.023;-0.023;12.8641;0.000322;-0.000322;8.02353;8.02318;53;4.8;5.27;4.91;869.5;13.724;13.472;9.817;9.771;12.864422;12.863778
1;CANDIDATE;0;11.31028;0.00032;-0.00032;0;18.9;4.6;-1.1;0;1.69;0.41;-0.098;0;1.44;0.352;-0.058;0;843.771;37.301;-34.318;16.465;1.133;-1.133;12.612;0.027;-0.027;15.8276;0.000433;-0.000433;11.3106;11.30996;17.8;1.592;1.792;1.382;809.453;17.598;15.332;12.639;12.585;15.828033;15.827167
0;CANDIDATE;0;11.31009;0.00053;-0.00053;0;130;47;-47;0;11.6;4.2;-4.2;0;10;3.6;-3.6;0;843.771;37.301;-34.318;16.465;1.133;-1.133;12.612;0.027;-0.027;15.8276;0.000433;-0.000433;11.31062;11.30956;83;7.4;13.6;6.4;809.453;17.598;15.332;12.639;12.585;15.828033;15.827167
0;CANDIDATE;0;16.63311;0.00058;-0.00058;0;44;11;-11;0;3.9;1;-1;0;2.19;0.55;-0.55;0;233.887;1.676;-1.654;14.545;0.229;-0.229;10.12;0.021;-0.021;13.5906;0.000729;-0.000729;16.63369;16.63253;33;2.9;2.74;1.64;232.233;14.774;14.316;10.141;10.099;13.591329;13.589871
0;CANDIDATE;0;16.63237;0;0;0;10.7;0;0;0;0.95459006;0;0;0;0.47;0;0;0;233.887;1.676;-1.654;14.545;0.229;-0.229;10.12;0.021;-0.021;13.5906;0.000729;-0.000729;16.63237;16.63237;10.7;0.95459006;0.47;0.47;232.233;14.774;14.316;10.141;10.099;13.591329;13.589871
1;CANDIDATE;0;16.63091654;0;0;0;0;0;0;0;0;0;0;0;1.27372;0.09912;-0.084207;0;233.887;1.676;-1.654;14.545;0.229;-0.229;10.12;0.021;-0.021;13.5906;0.000729;-0.000729;16.63091654;16.63091654;0;0;1.37284;1.189513;232.233;14.774;14.316;10.141;10.099;13.591329;13.589871
1;CANDIDATE;0;1.057171;0.000061;-0.000059;0;1.51;0.25;-0.23;0;0.135;0.022;-0.021;0;1.004;0.151;-0.05;0;265.263;1.993;-1.964;13.826;0.092;-0.092;10.704;0.023;-0.023;13.2285;0.000271;-0.000271;1.057232;1.057112;1.28;0.114;1.155;0.954;263.299;13.918;13.734;10.727;10.681;13.228771;13.228229
0;FALSE POSITIVE;0;4.377326;0.000045;-0.000045;0;27;10;-10;0;2.4;0.9;-0.9;0;1.43;0.53;-0.53;0;476.35;27.91;-25.025;12.706;0.069;-0.069;10.554;0.022;-0.022;12.4132;0.000269;-0.000269;4.377371;4.377281;17;1.5;1.96;0.9;451.325;12.775;12.637;10.576;10.532;12.413469;12.412931
0;FALSE POSITIVE;0;4.37983009;0;0;0;0;0;0;0;0;0;0;0;1.60152;0.116926;-0.116984;0;476.35;27.91;-25.025;12.706;0.069;-0.069;10.554;0.022;-0.022;12.4132;0.000269;-0.000269;4.37983009;4.37983009;0;0;1.718446;1.484536;451.325;12.775;12.637;10.576;10.532;12.413469;12.412931
1;FALSE POSITIVE;0;4.377339;0.00001;-0.00001;0;31.9;1.3;-1.8;0;2.85;0.12;-0.16;0;1.691;0.063;-0.094;0;476.35;27.91;-25.025;12.706;0.069;-0.069;10.554;0.022;-0.022;12.4132;0.000269;-0.000269;4.377349;4.377329;30.1;2.69;1.754;1.597;451.325;12.775;12.637;10.576;10.532;12.413469;12.412931
0;FALSE POSITIVE;0;4.3772986;0;0;0;16.6;0;0;0;1.48095281;0;0;0;0.78;0;0;0;476.35;27.91;-25.025;12.706;0.069;-0.069;10.554;0.022;-0.022;12.4132;0.000269;-0.000269;4.3772986;4.3772986;16.6;1.48095281;0.78;0.78;451.325;12.775;12.637;10.576;10.532;12.413469;12.412931
0;CANDIDATE;0;0.980414;0.000096;-0.000096;0;1.58;0.36;-0.36;0;0.141;0.032;-0.032;0;0.66;0.1;-0.1;0;157.823;0.59;-0.59;14.147;0.092;-0.092;10.524;0.019;-0.019;13.4865;0.000186;-0.000186;0.98051;0.980318;1.22;0.109;0.76;0.56;157.233;14.239;14.055;10.543;10.505;13.486686;13.486314
0;CANDIDATE;0;0.98036126;0;0;0;1.44;0;0;0;0.1284682;0;0;0;0.58;0;0;0;157.823;0.59;-0.59;14.147;0.092;-0.092;10.524;0.019;-0.019;13.4865;0.000186;-0.000186;0.98036126;0.98036126;1.44;0.1284682;0.58;0.58;157.233;14.239;14.055;10.543;10.505;13.486686;13.486314
0;CANDIDATE;0;0.97988263;0;0;0;0;0;0;0;0;0;0;0;0.701061;0.020677;-0.020677;0;157.823;0.59;-0.59;14.147;0.092;-0.092;10.524;0.019;-0.019;13.4865;0.000186;-0.000186;0.97988263;0.97988263;0;0;0.721738;0.680384;157.233;14.239;14.055;10.543;10.505;13.486686;13.486314
1;CANDIDATE;0;0.980294;0.000026;-0.000024;0;1.81;0.34;-0.45;0;0.161;0.03;-0.04;0;0.685;0.115;-0.047;0;157.823;0.59;-0.59;14.147;0.092;-0.092;10.524;0.019;-0.019;13.4865;0.000186;-0.000186;0.98032;0.98027;1.36;0.121;0.8;0.638;157.233;14.239;14.055;10.543;10.505;13.486686;13.486314
1;CANDIDATE;0;14.2005;0.0027;-0.0025;0;2.36;0.3;-1.97;0;0.211;0.03;-0.176;0;0.786;0.078;-0.639;0;219.312;1.889;-1.859;13.507;0.126;-0.126;10.377;0.023;-0.023;12.9486;0.000342;-0.000342;14.2032;14.198;0.39;0.035;0.864;0.147;217.453;13.633;13.381;10.4;10.354;12.948942;12.948258
1;CANDIDATE;0;28.8077;0.0024;-0.0028;0;2.08;0.88;-53.27;0;0.186;0.079;-4.752;0;0.215;0.09;-5.51;0;97.068;0.9924;-0.9728;17.58;0.2;-0.2;12.816;0.028;-0.028;16.5654;0.000656;-0.000656;28.8101;28.8049;-51.19;-4.566;0.305;-5.295;96.0952;17.78;17.38;12.844;12.788;16.566056;16.564744
1;CANDIDATE;0;3.75927;0.00031;-0.00032;0;68;64;-35;0;6.1;5.7;-3.1;0;10.7;10;-4.8;0;272.331;7.453;-7.072;17.8714;0.0474;-0.0474;12.762;0.03;-0.03;16.6205;0.000678;-0.000678;3.75958;3.75895;33;3;20.7;5.9;265.259;17.9188;17.824;12.792;12.732;16.621178;16.619822
1;CANDIDATE;0;2.41628;0.00016;-0.00017;0;2.68;0.58;-0.74;0;0.239;0.052;-0.066;0;1.01;0.21;-0.21;0;271.855;2.595;-2.547;14.625;0.16;-0.16;10.487;0.023;-0.023;13.8065;0.000307;-0.000307;2.41644;2.41611;1.94;0.173;1.22;0.8;269.308;14.785;14.465;10.51;10.464;13.806807;13.806193
0;CANDIDATE;0;2.4165066;0;0;0;0.988;0;0;0;0.08814346;0;0;0;0.38;0;0;0;271.855;2.595;-2.547;14.625;0.16;-0.16;10.487;0.023;-0.023;13.8065;0.000307;-0.000307;2.4165066;2.4165066;0.988;0.08814346;0.38;0.38;269.308;14.785;14.465;10.51;10.464;13.806807;13.806193
1;CANDIDATE;0;4.4984354;0;0;0;3.12;0;0;0;0.27834776;0;0;0;0.66;0;0;0;533.784;21.157;-19.628;15.788;0.217;-0.217;12.084;0.029;-0.029;15.1915;0.000434;-0.000434;4.4984354;4.4984354;3.12;0.27834776;0.66;0.66;514.156;16.005;15.571;12.113;12.055;15.191934;15.191066
1;CANDIDATE;0;0.3938505;0.0000049;-0.0000049;0;13.7;4.1;-4.9;0;1.22;0.37;-0.44;0;2.16;0.18;-0.27;0;1418.18;111.29;-96.42;12.831;0.046;-0.046;11.692;0.019;-0.019;12.5915;0.00029;-0.00029;0.3938554;0.3938456;8.8;0.78;2.34;1.89;1321.76;12.877;12.785;11.711;11.673;12.59179;12.59121
1;CANDIDATE;0;2.3240489;0;0;0;33.4;0;0;0;2.97974842;0;0;0;0.78;0;0;0;223.184;3.437;-3.337;11.134;0.023;-0.023;9.072;0.021;-0.021;11.0074;0.002295;-0.002295;2.3240489;2.3240489;33.4;2.97974842;0.78;0.78;219.847;11.157;11.111;9.093;9.051;11.009695;11.005105
1;CANDIDATE;0;1.86732;0.00016;-0.00014;0;0.648;0.063;-0.112;0;0.0578;0.0056;-0.00999;0;0.693;0.033;-0.021;0;103.821;0.515;-0.51;11.376;0.046;-0.046;9.337;0.023;-0.023;11.3433;0.000776;-0.000776;1.86748;1.86718;0.536;0.04781;0.726;0.672;103.311;11.422;11.33;9.36;9.314;11.344076;11.342524
1;CANDIDATE;0;22.9735;0.0019;-0.0019;0;2.61;0.32;-0.37;0;0.233;0.029;-0.033;0;1.067;0.113;-0.062;0;289.569;2.704;-2.655;13.629;0.034;-0.034;10.649;0.022;-0.022;12.9702;0.000216;-0.000216;22.9754;22.9716;2.24;0.2;1.18;1.005;286.914;13.663;13.595;10.671;10.627;12.970416;12.969984
1;FALSE POSITIVE;0;5.6683;0;0;0;0;0;0;0;0;0;0;0;0.956267;0.148981;-0.108974;0;128.81;0.916;-0.904;14.953;0.206;-0.206;9.652;0.021;-0.021;13.447;0.004913;-0.004913;5.6683;5.6683;0;0;1.105248;0.847293;127.906;15.159;14.747;9.673;9.631;13.451913;13.442087
0;CANDIDATE;0;14.658196;0;0;0;1.6;0;0;0;0.14274244;0;0;0;0.45;0;0;0;45.7725;0.122;-0.122;13.242;0.106;-0.106;8.965;0.021;-0.021;12.276;0.000342;-0.000342;14.658196;14.658196;1.6;0.14274244;0.45;0.45;45.6505;13.348;13.136;8.986;8.944;12.276342;12.275658
1;CANDIDATE;0;14.65835;0.00043;-0.00043;0;1.12;0.3;-0.17;0;0.0999;0.03;-0.015;0;0.339;0.09;-0.031;0;45.7725;0.122;-0.122;13.242;0.106;-0.106;8.965;0.021;-0.021;12.276;0.000342;-0.000342;14.65878;14.65792;0.95;0.0849;0.429;0.308;45.6505;13.348;13.136;8.986;8.944;12.276342;12.275658
1;CANDIDATE;0;6.4349;0.0012;-0.0011;0;2.47;0.3;-0.86;0;0.22;0.03;-0.077;0;1.493;0.104;-0.056;0;381.071;11.051;-10.454;12.743;0.092;-0.092;10.653;0.027;-0.027;12.5001;0.000189;-0.000189;6.4361;6.4338;1.61;0.143;1.597;1.437;370.617;12.835;12.651;10.68;10.626;12.500289;12.499911
1;CANDIDATE;0;4.27065;0.00034;-0.00035;0;7.6;6.7;-5.8;0;0.68;0.6;-0.52;0;1.5;1.4;-1.2;0;49.5536;0.2186;-0.2166;17;0.2;-0.2;11.447;0.021;-0.021;15.4082;0.0005;-0.0005;4.27099;4.2703;1.8;0.16;2.9;0.3;49.337;17.2;16.8;11.468;11.426;15.4087;15.4077
1;CANDIDATE;0;7.64309;0.00052;-0.00051;0;8;7.1;-6.9;0;0.7;0.63;-0.62;0;1.5;1.4;-1.2;0;49.5536;0.2186;-0.2166;17;0.2;-0.2;11.447;0.021;-0.021;15.4082;0.0005;-0.0005;7.64361;7.64258;1.1;0.08;2.9;0.3;49.337;17.2;16.8;11.468;11.426;15.4087;15.4077
1;CANDIDATE;0;16.858;0.0011;-0.0011;0;5.6;6.7;-6.7;0;0.5;0.6;-0.6;0;1.07;0.1;-0.1;0;314.232;4.234;-4.125;12.431;0.069;-0.069;10.414;0.021;-0.021;12.118;0.000208;-0.000208;16.8591;16.8569;-1.1;-0.1;1.17;0.97;310.107;12.5;12.362;10.435;10.393;12.118208;12.117792
1;CANDIDATE;0;2.167697;0.000021;-0.000022;0;12.14;0.2;-0.44;0;1.083;0.02;-0.039;0;2.489;0.023;-0.026;0;715.205;26.642;-24.824;12.612;0.069;-0.069;10.742;0.021;-0.021;12.3894;0.00019;-0.00019;2.167718;2.167675;11.7;1.044;2.512;2.463;690.381;12.681;12.543;10.763;10.721;12.38959;12.38921
1;CANDIDATE;0;19.2299;0.0066;-0.0091;0;1.96;0.21;-0.24;0;0.175;0.019;-0.021;0;0.612;0.05;-0.024;0;143.287;0.767;-0.759;13.86;0.114;-0.114;10.454;0.019;-0.019;13.2905;0.000231;-0.000231;19.2365;19.2208;1.72;0.154;0.662;0.588;142.528;13.974;13.746;10.473;10.435;13.290731;13.290269
1;CANDIDATE;0;5.07152;0.0003;-0.00029;0;3.2;1.2;-3.2;0;0.29;0.11;-0.29;0;0.426;0.018;-0.257;0;129.055;1.155;-1.134;15.675;0.057;-0.057;11.133;0.021;-0.021;14.5914;0.000693;-0.000693;5.07182;5.07123;0;0;0.444;0.169;127.921;15.732;15.618;11.154;11.112;14.592093;14.590707
1;CANDIDATE;0;8.1191;0.0017;-0.0017;0;57;43;-43;0;5.1;3.8;-3.8;0;1.2;0.26;-0.26;0;547.751;0;0;12.53;0.046;-0.046;10.361;0.019;-0.019;12.2798;0.000275;-0.000275;8.1208;8.1174;14;1.3;1.46;0.94;547.751;12.576;12.484;10.38;10.342;12.280075;12.279525
1;CANDIDATE;0;16.235;0.0059;-0.0059;0;11;24;-24;0;1;2.1;-2.1;0;1.2;0.26;-0.26;0;547.751;0;0;12.53;0.046;-0.046;10.361;0.019;-0.019;12.2798;0.000275;-0.000275;16.2409;16.2291;-13;-1.1;1.46;0.94;547.751;12.576;12.484;10.38;10.342;12.280075;12.279525
1;FALSE POSITIVE;0;24.9922;0.0083;-0.0083;0;36;43;-43;0;3.2;3.8;-3.8;0;1.2;0.26;-0.26;0;547.751;0;0;12.53;0.046;-0.046;10.361;0.019;-0.019;12.2798;0.000275;-0.000275;25.0005;24.9839;-7;-0.6;1.46;0.94;547.751;12.576;12.484;10.38;10.342;12.280075;12.279525
1;CANDIDATE;0;4.20773;0.00075;-0.0006;0;1.47;0.25;-0.26;0;0.131;0.022;-0.023;0;0.834;0.122;-0.081;0;326.358;4.219;-4.114;13.038;0.092;-0.092;11.218;0.022;-0.022;12.6882;0.000337;-0.000337;4.20848;4.20713;1.21;0.108;0.956;0.753;322.244;13.13;12.946;11.24;11.196;12.688537;12.687863
1;CANDIDATE;0;1.1761477;0.0000088;-0.0000088;0;19.3;5.6;-8.9;0;1.72;0.5;-0.79;0;2.38;0.17;-0.16;0;515.081;13.617;-12.946;11.206;0.012;-0.012;9.997;0.026;-0.026;11.2189;0.000895;-0.000895;1.1761565;1.1761389;10.4;0.93;2.55;2.22;502.135;11.218;11.194;10.023;9.971;11.219795;11.218005
1;CANDIDATE;0;27.270191;0.003222;-0.003438;0;2.5;0.175;-0.167;0;0.22303545;0.01561248;-0.01489877;0;1.612;0.101;-0.095;0;377.061;11.735;-11.059;11.535;0.021;-0.021;10.063;0.025;-0.025;11.2714;0.000506;-0.000506;27.273413;27.266753;2.333;0.20813668;1.713;1.517;366.002;11.556;11.514;10.088;10.038;11.271906;11.270894
0;CANDIDATE;0;2.475527;0.000083;-0.000083;0;42;40;-40;0;3.7;3.6;-3.6;0;1.06;0.22;-0.22;0;239.559;3.44;-3.345;12.67;0.08;-0.08;10.648;0.021;-0.021;12.4017;0.000221;-0.000221;2.47561;2.475444;2;0.1;1.28;0.84;236.214;12.75;12.59;10.669;10.627;12.401921;12.401479
0;CANDIDATE;0;2.475641;0.000057;-0.000054;0;5.02277659;17.10171906;-2.66554409;0;0.45;1.53;-0.24;0;0.824753;0.045806;-0.026114;0;239.559;3.44;-3.345;12.67;0.08;-0.08;10.648;0.021;-0.021;12.4017;0.000221;-0.000221;2.475698;2.475587;2.3572325;0.21;0.870559;0.798639;236.214;12.75;12.59;10.669;10.627;12.401921;12.401479
0;CANDIDATE;0;2.4756313;0;0;0;2.48;0;0;0;0.22125078;0;0;0;0.81;0;0;0;239.559;3.44;-3.345;12.67;0.08;-0.08;10.648;0.021;-0.021;12.4017;0.000221;-0.000221;2.4756313;2.4756313;2.48;0.22125078;0.81;0.81;236.214;12.75;12.59;10.669;10.627;12.401921;12.401479
1;CANDIDATE;0;2.475573;0.000048;-0.000042;0;2.98;0.57;-3.81;0;0.266;0.051;-0.34;0;0.888;0.033;-0.033;0;239.559;3.44;-3.345;12.67;0.08;-0.08;10.648;0.021;-0.021;12.4017;0.000221;-0.000221;2.475621;2.475531;-0.83;-0.074;0.921;0.855;236.214;12.75;12.59;10.669;10.627;12.401921;12.401479
0;CANDIDATE;0;17.7256773;0.0000123;-0.0000123;0;15.4613;2.51723;-2.51723;0;1.37936717;0.22457261;-0.22457261;0;1.63;0.08;-0.08;0;338.491;8.094;-7.73;11.247;0.046;-0.046;9.864;0.023;-0.023;11.127;0.001034;-0.001034;17.7256896;17.725665;12.94407;1.15479456;1.71;1.55;330.761;11.293;11.201;9.887;9.841;11.128034;11.125966
1;CANDIDATE;0;17.7259;0.00012;-0.00012;0;23.4;6.6;-9.7;0;2.09;0.59;-0.87;0;1.752;0.095;-0.096;0;338.491;8.094;-7.73;11.247;0.046;-0.046;9.864;0.023;-0.023;11.127;0.001034;-0.001034;17.72602;17.72578;13.7;1.22;1.847;1.656;330.761;11.293;11.201;9.887;9.841;11.128034;11.125966
0;CANDIDATE;0;17.725837;0;0;0;6.63;0;0;0;0.59148898;0;0;0;1.11;0;0;0;338.491;8.094;-7.73;11.247;0.046;-0.046;9.864;0.023;-0.023;11.127;0.001034;-0.001034;17.725837;17.725837;6.63;0.59148898;1.11;1.11;330.761;11.293;11.201;9.887;9.841;11.128034;11.125966
0;CANDIDATE;0;17.72507;0.00062;-0.00062;0;45;46;-46;0;4;4.1;-4.1;0;1.33;0.14;-0.14;0;338.491;8.094;-7.73;11.247;0.046;-0.046;9.864;0.023;-0.023;11.127;0.001034;-0.001034;17.72569;17.72445;-1;-0.1;1.47;1.19;330.761;11.293;11.201;9.887;9.841;11.128034;11.125966
1;CANDIDATE;0;54.169832;0;0;0;22;0;0;0;1.96270854;0;0;0;0.55;0;0;0;589.471;21.636;-20.181;16.625;0.32;-0.32;12.777;0.032;-0.032;15.8431;0.000846;-0.000846;54.169832;54.169832;22;1.96270854;0.55;0.55;569.29;16.945;16.305;12.809;12.745;15.843946;15.842254
